mean_x_acc,std_x_acc,mean_y_acc,std_y_acc,mean_z_acc,std_z_acc,rms_acc,SMA_acc,mean_x_gyro,std_x_gyro,mean_y_gyro,std_y_gyro,mean_z_gyro,std_z_gyro,corr_xy_acc,mag_mean_acc,mag_std_acc,activity,participant,recording_id,dominant_freq,spectral_energy,spectral_entropy
-1.4437566412574774,2.392970638734907,2.7616716849630376,6.1561450608670265,-1.9131990998822488,2.751482511462402,8.019395588020604,9.769819310490584,3.5941007562577743,9.90685126451079,1.8458926950292656,5.654337761714985,3.0472070168360803,5.948524647714891,0.20883640430526523,7.149570549130125,3.6415175146114005,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_2,3.5,263886.37060315564,4.855290713111722
-0.8521621201960669,2.373846396498748,1.3495030808678,6.0490278251769425,-1.1996963055932302,3.2845622671083823,7.532315217270034,8.875267459739929,1.3597480311647479,7.187867379932644,1.3482955657143512,4.731720031984254,2.127876304859336,5.347226361525659,0.19465662295809388,6.739125633691749,3.372957520904411,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_2,3.5,226393.99345131114,4.717452492573743
-0.24014812672478583,1.4300644409191006,1.5401183422710745,5.901722249778716,-0.7416799578535515,3.33973459549616,7.125223897744113,8.07661259132412,-0.46607265268237,6.265473843273157,0.03340929063985548,2.252244274568227,0.3827460318370378,3.5061156212271243,0.15339019828795417,6.399847990176101,3.140073502904181,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_2,3.5,196202.24981472295,4.955945456848711
-0.23791515263664992,1.1003988304586336,1.846455771194129,5.67158744305633,-0.7653043064670412,2.946860046003659,6.775186361138979,7.634511035275467,-0.4574548399736912,6.230240569210496,-0.19924573624556893,2.1256275524360486,0.11408799088784714,3.3839225288391463,-0.05045858417343059,6.030545190757028,3.0957378595215856,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_2,3.5,190712.74245956718,4.960234079058384
-0.9153020517965343,1.1545038256582771,1.7602322512998583,5.80203114461222,-0.23567006522180292,3.7063252549633527,7.24440202703848,8.919103226479505,0.2902358621609959,7.904929838086512,-0.43792300588283206,3.2263365949777083,0.0635928699545971,4.646845110294382,0.0018842825657021905,6.469275960429245,3.2685234441097406,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_3,3.0,212581.83845187552,5.224804126972997
-0.8833796003486447,1.3594416226177406,0.18785275765896217,5.791122979628963,-1.7098837950448107,2.556663042705344,6.741769427222683,8.366443741354882,0.11691818575544755,6.228359724150903,0.10142276505476251,2.3092169245539442,0.24584452654864145,4.781464325570967,0.44252818382563286,6.089369229584006,2.90053493517676,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_3,3.5,167416.03187794198,4.986300134637479
-0.512874993447685,1.4180581945020962,1.0424171859382332,5.777631043232505,-0.8035990174747605,1.899609390009676,6.3875557885559395,7.473122019206935,-0.11944685380773279,4.3218386341506605,0.008788682253126422,0.5964459895711802,0.3415339329500388,2.9047730934478797,0.5360320677125401,5.657130105026813,2.9735429566916043,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_3,3.5,175954.7577517285,4.752400919178518
-0.5446518393660282,1.4858105894246842,1.111837616385787,5.891258585955018,-0.3962559553384212,1.0783302077751507,6.291010839313176,7.035832023841209,0.33063857493616156,2.8710939020058137,0.21104286771082215,0.5530140718571623,0.09639723435108509,2.6255516797026885,0.6332279621851382,5.544763240263616,2.9793962475266844,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_3,3.5,176646.0767991315,5.067120822468666
-0.8258539092766943,1.6394235824790417,0.643671105136624,6.467430359529172,0.4623500798546731,2.2306335633194103,7.110116071007024,8.176683329652041,0.32386824153046667,6.009945164693816,0.2351253227822918,1.3630574160111626,0.05551150888933121,2.5163992515602076,0.41622863896615325,6.4060596889409975,3.0925668389193217,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_3,3.5,190318.3491027455,4.837482779887843
-0.6523662129559079,1.4300164581873862,0.0613424131731983,5.9452341515320715,0.3717604244995256,2.671182786230163,6.6985740405733685,7.954386166929579,-0.05882695445964599,6.906598969814852,0.26738279161796663,1.38074925488355,0.4176818544407628,2.21377077328954,0.2605555486794564,6.0253303385675725,2.9341668602859996,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_3,3.5,171324.44430616192,4.507552663712512
-0.47542091714097723,1.1392648359666868,0.5387575386020496,5.310108669937553,-0.7770521854216219,2.3566230344277908,5.999475073640944,7.303240730137295,-0.20773340014696207,4.74044233606264,0.08573155387986164,0.8003451834255098,0.48086316087838327,2.1312955305979555,0.4264037568627213,5.4022715352533694,2.615985535172428,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_3,3.5,136182.07495514705,5.040384110906129
-0.9572870028172459,1.8471332545059933,1.4154801894577003,5.536705997023291,-1.0451104419842077,2.174482557026025,6.52791317435362,7.8294178687448275,0.11073892471100841,2.9672913180859632,-0.27838029984000734,0.9939896041050171,-0.17552122530143915,3.689881361274012,0.37978054145472184,5.7882070110510435,3.025903247201773,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_4,3.5,182202.05485963207,5.174826229161894
-0.7194596355238576,1.6579229240803444,0.7507623818412852,5.311982307437199,-0.6201452661221306,1.3580856218923052,5.840552729003638,6.791850802357556,0.20642462130714698,2.8455313318274964,-0.05220328125942924,0.6062171872584875,0.018418573144094782,3.748916410713227,0.45380412773987666,5.1885489036308226,2.6883363286581425,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_4,3.5,143820.32365803482,4.54260514991665
-0.846271512916438,1.5788499431860803,0.08121698263710223,5.3020203503398085,-1.0319971743226057,2.2433293239637386,6.102976295788211,7.042565200594111,-0.4454539461064556,6.808274425708425,0.04112432242361642,1.886848365044612,0.29560640257241194,4.891390784649898,0.48006379069858174,5.4488823548126,2.7557159874307784,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_4,3.5,151119.77864112842,4.766785807284542
-0.5340600215422934,1.0465519688192442,0.8258975335814632,5.827798546190085,-1.76315282604264,2.441484755808203,6.700021842365149,7.6859435770306925,-0.3703562067941027,7.265742732579793,0.18280809082377328,1.8841349096340763,0.47735792089961376,3.8471308779852738,0.29088930765347976,5.995759253444237,2.9976814596577404,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_4,3.5,178823.16879538365,4.6137934121984046
-0.22531926377946493,0.5967933977436336,1.549303671821869,5.653123273719737,-1.13843297551377,2.3118228284964166,6.420073031221547,7.237555377641505,-0.025970426017652634,4.70187085226705,0.4117931622413708,1.2802506630696464,0.10133699423413922,2.4770284176640485,-0.14502528425476915,5.709990445453322,2.942215150017921,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_4,3.5,172264.0612622392,4.778089017378071
-0.7509943808028138,1.3941780186904786,1.4913999253842143,5.854485547329853,-1.492970680419997,2.602998680429457,6.913507906593329,7.952934167176274,0.4051149189198104,5.297426050833554,0.2906065611514478,1.3354832230552733,2.235992032725093,10.342002963068207,0.1708425978600915,6.184767689242832,3.0972901439492877,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_4,3.5,190904.6934969129,4.555023624576655
-0.8827817030222624,1.5227749906209151,0.5988283160373564,5.975324949170045,-1.4108607799124016,2.251100805598507,6.782608624341289,7.79887635817274,0.5590130725160614,4.609301587186743,-0.10477089626492044,0.7225676508738882,2.4958176238719165,10.123363152503728,0.2426396501252955,6.085912265362165,3.0017501845013617,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_4,3.5,179305.54689053126,5.05016092681623
-0.34118289152831344,1.0442304879360518,-0.1230425527551381,5.500279153005627,-0.8577767835928835,1.6847401833774502,5.905781456873355,6.699546935094934,-0.11712359981318896,3.183870570235788,-0.10254291485938624,0.6659954345281597,0.17761526036509273,2.3001878834309304,0.04995584174046689,5.295448887939768,2.62122678163689,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_4,4.0,136724.40533066218,5.2697918969748345
0.8374797122100216,1.834953117549425,1.8960756690371057,5.950300171167746,-0.5579989663819697,2.9913716862032875,7.217385991133152,8.243335330201074,-0.12771476439832483,3.6526693794396237,-0.010798772601882903,1.6222633219849514,0.9089625816771846,7.105207604980115,-0.12361404911712345,6.219663493994663,3.67066964526892,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_5,3.5,268082.3477524888,5.451253104579537
-0.29184329091865957,1.8809155077213255,0.9307020235278917,5.890120836719144,-1.1698305922325092,1.710335637744688,6.5780478803817575,7.529862129793253,0.3399546585198498,3.98165167240539,0.05493272842378957,1.5171895978756467,0.2914599109194015,3.4217309787643244,0.27740185819757274,5.859790322895477,2.9964084511840325,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_5,3.5,178669.9977233941,4.487107908886856
-0.648684927574027,1.6499223579039906,-0.29310098537063295,6.3221965927032935,-0.7064977470919165,2.0964941886219934,6.917955067014035,8.02353729499865,0.29555482226239693,4.768160166674217,0.36427230465309884,1.2469007821954574,-0.19918077777820162,3.4708234038776835,0.18064180555447068,6.248397696431888,2.9765631485551456,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_5,3.5,176312.379858323,4.702703763289686
-0.7135952735217983,1.0955149541082045,0.05002693639169202,6.091288924766594,-0.26985138256166663,1.795376240254361,6.473347947780802,7.433584792190832,-0.024390516434756017,4.596828322425746,0.15728779964268813,1.1031268839305344,0.13926197160690415,2.8923183957108645,0.08848451019636312,5.815548040440558,2.850308039839864,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_5,3.5,161672.33394984208,4.580580218358104
-1.0150399087946196,1.1975665782271403,1.1580601205260328,5.992223729922931,-0.40923897975254747,1.1825726222459967,6.409725251728287,7.384201294760301,0.029901043768980777,4.338818912718533,0.27154570148732515,1.1330884182213314,0.22017976036809248,2.7359711015667485,0.48523227813025105,5.72894697663021,2.8818866554877256,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_5,3.5,165273.3304878604,4.634305286798516
-0.8562375287039012,1.6723264687531996,1.1316825327561937,6.237335184935792,-0.8700427916180076,2.08310346280975,6.9700047958041536,8.054890433215006,0.11891691202290701,5.141032711348464,0.08015854129985399,1.9089358799268874,-0.10335184950761697,4.136432820285162,0.20562006029117233,6.266445319778028,3.05931806829232,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_5,3.5,186250.0115911374,4.892230613904275
-0.2147391202921363,1.2487791230970542,0.7957784226750851,6.252867627412912,-0.6230534866617343,2.2891618221958603,6.8363840020795195,7.962605719122966,-0.5004786262527536,5.082976690067545,-0.11735391037074733,0.7394336586438286,0.18639783746269167,2.6921871085978566,0.34865717544645125,6.091473034959968,3.1110279592217904,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_6,3.5,192600.65003919354,5.172017761315041
-0.17332039166569957,0.6399721288721092,0.0961226788634666,5.389416222351246,-1.3361279897938616,1.671801122189499,5.823534718332279,6.791467906676961,-0.03631797017605574,3.580829389841195,0.1683611054539701,0.8170661514837486,-0.02214958176179847,2.7919339827344993,0.6009071019984777,5.227165659772579,2.5735992005635633,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_6,3.5,131804.86817082344,4.698607844080644
-0.42743368072667537,0.8456195751414441,-0.07094154553527403,5.493703422933373,-0.6719520576128165,2.18805717746116,6.012011192521174,6.949144560274593,-0.06006984864331147,3.8262421746401447,0.24210187477108427,0.686196755866381,-0.0471684366657842,2.368979485431264,0.376315816606411,5.353985355504986,2.741660611120726,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_6,3.5,149582.00174473724,4.637007323812979
-0.5684577558529186,0.8549848561115178,0.4569255223864455,5.507220878562633,-0.3325329931984904,1.866909897167072,5.917398723340484,6.724279574200432,0.014748844398910207,3.6227364915007407,0.08145006226085381,0.43726671901877245,0.14831177310094876,2.7870114539951927,0.3720997882173563,5.2673911135234865,2.7030967738892437,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_6,3.5,145403.0842203418,4.825181099878845
-0.8228654143542267,1.582605884966134,1.199283488108556,5.257138206802553,-0.49207710485569506,1.3067377151469104,5.835065268359011,6.445674304283577,0.04589222559140779,3.114980890821906,-0.23394644353867966,0.9070463951565443,0.08057925092942562,3.560643522808914,0.39478397634641343,5.166976870951405,2.7179538381648083,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_6,3.5,147006.67450905306,4.415915987042004
-1.2699811832573535,2.0190640663803023,0.9155843483023324,5.827726654146521,-0.31074466214189245,1.4470517970270589,6.517669892668427,7.548834163391402,0.03882035760904262,2.9475919549114122,-0.6441386582872802,1.3330572209552736,0.11739892965647641,4.452547051560024,0.46745363353154135,5.862751846188259,2.854628898922841,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_6,3.5,162162.925228894,4.7060644302713035
-1.0867793062593087,1.6039058794222156,-0.16964868674882638,5.552033586848881,-0.6715337891794073,1.5942402536873708,6.1172154292969765,7.420017040839737,0.05669326928413149,2.8886604268715588,-0.3231305006754719,1.2274295137686326,0.06433113768152042,3.7219528975799556,0.4177376368296789,5.495498270005223,2.693715629434533,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_6,3.5,144396.0269722402,4.570459979727542
-0.546842302202237,1.9839332989336051,1.135825628791977,5.2848635730999565,-1.3860843975378057,2.1758356578513727,6.318813280578548,6.838068365227616,1.2189129064137352,4.159002584471535,0.6423953865177823,3.5689216220019877,-2.1173622168473454,7.556103183363791,0.005156282966184018,5.1134332314706015,3.7214847987928428,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_7,0.5,275584.912177939,4.938854540068563
0.250843740145337,1.3315575912515676,2.8038174992666347,6.215151785908235,-2.160172080818423,2.004528932572941,7.535771737799666,8.561192056000419,0.400673234069745,5.83848308937012,0.9989084403101045,3.4468599472490333,-1.8647303823511785,6.656183789392721,-0.43079439138852493,6.54122148425012,3.7510838873389822,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_7,3.5,279995.8418628388,4.894832423202844
0.15474309245843568,1.1551460221653518,2.370797490413366,5.261857197993788,-1.6124987727808855,1.9394551968824316,6.392484139434757,7.1436911384070445,0.20531445936611767,6.042551560352822,1.29030408401385,2.4149952729623423,0.17569212181055843,3.036171202032294,-0.24874274771666408,5.499795677816837,3.2664121320301143,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_7,3.5,212321.03161184958,4.891577167631573
-0.18108087581472007,0.9122783724727646,1.1286541369330356,4.437295064158405,-1.6673988406743872,2.1431770868616393,5.392248273449057,6.394340732341025,0.7006301408024769,4.551198158220226,0.47444226062230377,1.558197061038441,0.5773119888686513,2.2454444018487125,0.3472586162776131,4.808647764272827,2.4460506825033614,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_7,3.5,119058.29776479334,4.955867993664702
-0.2744429533572605,1.189794518505875,0.6290574613966338,4.482226117935899,-1.8349927771066756,2.1399457021856727,5.458308679931156,6.66221901712974,0.38592915238808806,4.031550246622333,-0.10955382532173051,1.3136583583854304,0.33654746890170373,3.5252139851771074,0.8003562221612289,4.822547487214947,2.5630088667862108,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_7,3.5,130721.73070341407,4.889231728778764
-0.7228157770066426,1.2340646190738545,0.34559726704553717,4.686047462624025,-1.3326874050259891,2.036416349916388,5.468890102656535,6.862648532157191,-0.04184323684279932,3.107114625029669,-0.35722667735701685,1.011073699299275,0.05354248985863109,4.148807056392077,0.5927298922295737,4.907169437767941,2.420275964158693,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_7,3.5,116559.14154542016,5.384295624895404
-0.47835581939717836,0.9000506627680802,0.3728126833425538,4.658690037989512,-0.8681472343401299,1.7898610557185444,5.168171285703734,6.121560121891159,-0.15499345130816822,2.6504090958167135,-0.08894383524636262,0.5331804773414056,0.06842295780250296,3.2079160151642516,0.1786209341055297,4.613085173277626,2.335963021679062,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_7,4.0,108588.77392011073,4.693663768109744
-1.262327542756431,2.536654150011071,1.4480439334115836,5.746483565347292,-0.3776972955405597,1.8315957465890613,6.813980538182935,7.268750224543766,1.0701725835932383,3.957479829836566,0.7443492156303574,2.756173811480111,1.4435475209173583,8.99455688754834,0.21947427928013494,5.522163320613734,4.002014949181407,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_8,0.5,318718.5069602922,4.890727237287869
-0.2950084091420699,2.3897230142158503,2.2261104638471805,7.089348099879606,0.566299847695991,2.7900992870841677,8.294504713420407,9.594938201559117,1.4377027866877505,7.656878057866358,1.3101359854906947,2.701046728402582,1.426196763812522,9.680339008833814,0.03450397751797377,7.412688976814366,3.7310123074252854,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_8,3.0,277005.6916862578,5.338361438029958
0.11022624782880165,1.7085255377821946,1.16293321190744,6.849222543000564,0.6591919220833763,3.0702146532070675,7.794866182937868,9.26560964888416,0.3105442016411012,8.33169931049339,0.14737622309827814,2.24729834632317,-0.41492380017929587,6.622990682363951,-0.1398039618949072,7.005076248166192,3.427474797093305,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_8,3.0,233776.11219663097,4.601342384697925
-0.10491781264580341,1.086910499769348,1.105675607293523,6.322620061602103,-0.8763611727996924,2.662217304048356,7.07139403185557,8.250752860953565,0.10310246935742456,5.075560057650441,-0.3394566541566983,1.6766618232934156,0.2515107344547436,1.7581110151560122,-0.22594875018605765,6.309779657731136,3.2003916570377915,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_8,3.0,203817.612512217,5.124746930561457
0.22107826579010526,0.7085895286670212,0.19947461957653304,5.372880324273822,-1.4263872004017712,2.4575399513123943,6.11192634582378,7.199560329473673,0.013276517294478828,4.389544265603596,-0.061893275464376174,1.256734261644767,-0.1318645690530949,1.6692007380795746,-0.5383203226939889,5.4731707634971345,2.727128821382864,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_8,3.5,147997.6653469062,4.9284842041586865
-0.17619685617287018,1.2952122190441708,0.0852994065742103,5.53775201455688,-0.8619469130513184,2.682626977470546,6.334376810019433,7.774292884958542,0.09310986357063963,4.3160578969287355,0.06716064833213106,1.1119105676737544,0.13893177487915553,2.868717366169023,-0.1193917001967427,5.653028160407396,2.8650733700959745,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_8,3.5,163348.85876001054,4.59929158779043
-0.6143686658922569,1.2535727645836399,1.0617512428234825,5.578689294158991,-0.31965248098288757,2.40457682178956,6.315835244334655,7.6429430551570325,0.18964574008437055,4.01732244286336,0.1939623778732985,1.0091732377057656,0.05361346441781585,3.0222875621194887,0.13219663935524875,5.6054878167636115,2.9173336021831,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_8,3.5,169365.01323652323,4.41199292701012
-1.7158588033616973,2.4616720518761612,1.1235714866841306,5.509707352008058,-1.1860224442794511,2.0889856211136792,6.7963148876043595,8.216847256752324,-0.04355282103977309,3.3729188017240346,0.5813521028612422,1.9822585946065825,-0.3654525757115011,4.901981808852618,0.2876210770553929,6.153962963253399,2.8914422160614275,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_9,3.5,166367.11572581253,5.283837712559075
-0.7485799048752473,1.6575517540008564,1.6295689443969643,6.077094066883679,-1.2731852781919972,2.0273254475562843,6.957479655985926,8.056875138169922,0.18042319620828312,4.0823934480892845,0.44896566231257135,2.220767020681546,0.05451676955149342,4.096786861932224,0.44439709868962995,6.203226511776804,3.15854174212263,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_9,3.5,198526.2471746887,5.01636822748167
-0.7494083801558327,1.9657851267413196,0.9991470304065995,6.129508758660575,-0.49725385932341565,1.7803384274086356,6.796244466161916,7.8776673788916165,0.3146833756223634,3.3916725843504154,0.3991355737974835,2.30168812142786,-0.2740837245995236,4.58622446050847,0.352759759703669,6.061992498837494,3.080361818445537,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_9,3.5,188818.8778302544,4.831011121140654
-0.8267492158357606,1.683344506511042,0.07353825181150103,5.544530382172744,-0.9745927207058952,1.688630662776468,6.154962048324536,7.507494732169455,-0.1646103307840486,3.168409630302735,0.2999224344734508,1.3680482568452434,-0.04520019675964997,3.337490296149015,0.2815348653581346,5.476250500079045,2.816719335641781,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_9,3.5,157884.5663981369,4.5953108733144985
-0.1543094452878396,1.6917323180106285,0.8489911653722093,5.988940316762712,-1.3625192895162421,2.7491028119145025,6.9754248751593995,8.422782821141634,-0.5219674298913631,5.286549784006388,0.7106852835016525,3.059833955423673,0.749222950646015,6.7071340661792584,0.26410801538508155,6.181307280321489,3.2404467238465,jumping,Jean-Pierre,Jean-Pierre_jumping_jumping_9,3.5,208956.41878733362,4.6851665485885485
